gm (L=4.5e-08) X,gm (L=4.5e-08) YRe,gm (L=4.5e-08) YReImag,gm (L=9e-08) X,gm (L=9e-08) YRe,gm (L=9e-08) YReImag,gm (L=1.35e-07) X,gm (L=1.35e-07) YRe,gm (L=1.35e-07) YReImag,gm (L=1e-06) X,gm (L=1e-06) YRe,gm (L=1e-06) YReImag
4.571554038914751e-06,5.222380679265952e-05,-1.168352434066692e-10,4.571554038914751e-06,4.583151541437667e-05,-1.178632028649617e-10,4.571554038914751e-06,4.011626507710036e-05,-1.19423353591381e-10,4.571554038914751e-06,1.715628717613644e-05,-2.707886669112118e-10
4.622128435005773e-06,5.262677779365134e-05,-1.168539946358251e-10,4.622128435005773e-06,4.612055354806027e-05,-1.178876194045116e-10,4.622128435005773e-06,4.034339165398724e-05,-1.194568839196474e-10,4.622128435005773e-06,1.721876157680193e-05,-2.733288286118097e-10
4.673262327827709e-06,5.303148674357794e-05,-1.168727956204551e-10,4.673262327827709e-06,4.641018478787146e-05,-1.179121024731606e-10,4.673262327827709e-06,4.057082797640535e-05,-1.194905602420577e-10,4.673262327827709e-06,1.728013496457166e-05,-2.759344567843277e-10
4.724961907006459e-06,5.3437917902649e-05,-1.16891646121542e-10,4.724961907006459e-06,4.670039414899714e-05,-1.179366521067407e-10,4.724961907006459e-06,4.079856360764928e-05,-1.195243839652747e-10,4.724961907006459e-06,1.734032524127131e-05,-2.786078575217451e-10
4.777233430642798e-06,5.384605509995655e-05,-1.16910545889708e-10,4.777233430642798e-06,4.699116647556003e-05,-1.179612683456681e-10,4.777233430642798e-06,4.102658802363599e-05,-1.195583565339541e-10,4.777233430642798e-06,1.739924632490998e-05,-2.813514446715602e-10
4.830083226069904e-06,5.42558817307705e-05,-1.169294946651301e-10,4.830083226069904e-06,4.728248644169044e-05,-1.1798595123526e-10,4.830083226069904e-06,4.125489061292242e-05,-1.195924794318964e-10,4.830083226069904e-06,1.745680819315605e-05,-2.84167746331563e-10
4.883517690619261e-06,5.466738075390318e-05,-1.169484921774585e-10,4.883517690619261e-06,4.757433855263732e-05,-1.180107008260663e-10,4.883517690619261e-06,4.14834606766786e-05,-1.196267541832451e-10,4.883517690619261e-06,1.751291697525977e-05,-2.870594117935106e-10
4.937543292395047e-06,5.508053468916146e-05,-1.169675381457372e-10,4.937543292395047e-06,4.786670714590031e-05,-1.18035517174206e-10,4.937543292395047e-06,4.171228742864544e-05,-1.196611823537078e-10,4.937543292395047e-06,1.756747509865452e-05,-2.900292189624487e-10
4.992166571057073e-06,5.549532561487625e-05,-1.169866322783261e-10,4.992166571057073e-06,4.815957639240793e-05,-1.180604003417173e-10,4.992166571057073e-06,4.19413599950333e-05,-1.196957655518177e-10,4.992166571057073e-06,1.762038149617994e-05,-2.930800822782991e-10
5.047394138612402e-06,5.591173516552247e-05,-1.170057742728298e-10,5.047394138612402e-06,4.845293029771124e-05,-1.180853503969151e-10,5.047394138612402e-06,4.217066741439925e-05,-1.197305054302286e-10,5.047394138612402e-06,1.76715318793941e-05,-2.962150611685892e-10
5.103232680215704e-06,5.632974452942107e-05,-1.170249638160249e-10,5.103232680215704e-06,4.87467527032143e-05,-1.181103674147606e-10,5.103232680215704e-06,4.240019863747293e-05,-1.197654036870363e-10,5.103232680215704e-06,1.772081908259986e-05,-2.994373690616743e-10
5.159688954978486e-06,5.674933444653359e-05,-1.170442005837915e-10,5.159688954978486e-06,4.90410272874363e-05,-1.181354514772415e-10,5.159688954978486e-06,4.262994252695557e-05,-1.198004620671506e-10,5.159688954978486e-06,1.776813348097558e-05,-3.027503829862718e-10
5.216769796787259e-06,5.717048520635489e-05,-1.17063484241051e-10,5.216769796787259e-06,4.93357375672902e-05,-1.181606026737623e-10,5.216769796787259e-06,4.285988785725183e-05,-1.19835682363699e-10,5.216769796787259e-06,1.781336348474337e-05,-3.061576537892885e-10
5.274482115130768e-06,5.759317664588766e-05,-1.170828144417017e-10,5.274482115130768e-06,4.963086689939555e-05,-1.181858211015471e-10,5.274482115130768e-06,4.309002331418722e-05,-1.198710664194612e-10,5.274482115130768e-06,1.785639610927162e-05,-3.09662916996621e-10
5.332832895936361e-06,5.801738814773539e-05,-1.171021908285616e-10,5.332832895936361e-06,4.992639848141558e-05,-1.182111068660527e-10,5.332832895936361e-06,4.332033749464011e-05,-1.199066161283552e-10,5.332832895936361e-06,1.78971176188259e-05,-3.13270104348457e-10
5.391829202415622e-06,5.844309863827509e-05,-1.171216130333148e-10,5.391829202415622e-06,5.022231535341234e-05,-1.18236460081392e-10,5.391829202415622e-06,4.355081890616402e-05,-1.199423334369584e-10,5.391829202415622e-06,1.793541423899843e-05,-3.169833560342206e-10
5.451478175919354e-06,5.887028658594906e-05,-1.171410806764587e-10,5.451478175919354e-06,5.051860039922874e-05,-1.18261880870774e-10,5.451478175919354e-06,4.378145596653132e-05,-1.199782203460722e-10,5.451478175919354e-06,1.797117293008893e-05,-3.208070336582449e-10
5.511787036802022e-06,5.929892999965555e-05,-1.171605933672547e-10,5.511787036802022e-06,5.081523634788884e-05,-1.182873693669493e-10,5.511787036802022e-06,4.401223700322855e-05,-1.200142789123262e-10,5.511787036802022e-06,1.800428221068911e-05,-3.247457339630124e-10
5.572763085295754e-06,5.972900642724739e-05,-1.171801507036892e-10,5.572763085295754e-06,5.111220577501993e-05,-1.183129257126755e-10,5.572763085295754e-06,4.424315025291126e-05,-1.200505112498342e-10,5.572763085295754e-06,1.803463301779915e-05,-3.288043033399243e-10
5.634413702394023e-06,6.016049295414899e-05,-1.171997522724277e-10,5.634413702394023e-06,5.140949110428886e-05,-1.183385500611875e-10,5.634413702394023e-06,4.447418386077957e-05,-1.200869195318921e-10,5.634413702394023e-06,1.806211958702025e-05,-3.329878531589924e-10
5.696746350745086e-06,6.059336620207581e-05,-1.17219397648782e-10,5.696746350745086e-06,5.17070746088546e-05,-1.183642425766875e-10,5.696746350745086e-06,4.470532587991392e-05,-1.20123505992718e-10,5.696746350745086e-06,1.808664033392123e-05,-3.373017759495371e-10
5.75976857555533e-06,6.102760232788439e-05,-1.17239086396678e-10,5.75976857555533e-06,5.200493841284092e-05,-1.183900034348441e-10,5.75976857555533e-06,4.493656427053888e-05,-1.20160272929254e-10,5.75976857555533e-06,1.810809871578744e-05,-3.417517624671075e-10
5.823488005502593e-06,6.146317702253018e-05,-1.172588180686256e-10,5.823488005502593e-06,5.23030644928129e-05,-1.184158328233071e-10,5.823488005502593e-06,4.516788689922276e-05,-1.201972227030042e-10,5.823488005502593e-06,1.812640405177446e-05,-3.463438196866328e-10
5.887912353659597e-06,6.190006551015241e-05,-1.172785922056972e-10,5.887912353659597e-06,5.260143467927435e-05,-1.184417309422337e-10,5.887912353659597e-06,4.53992815380235e-05,-1.202343577419354e-10,5.887912353659597e-06,1.814147227913629e-05,-3.510842897621635e-10
5.953049418427597e-06,6.23382425472824e-05,-1.17298408337507e-10,5.953049418427597e-06,5.290003065816479e-05,-1.184676980048342e-10,5.953049418427597e-06,4.563073586355407e-05,-1.202716805424266e-10,5.953049418427597e-06,1.815322662385469e-05,-3.559798700060045e-10
6.018907084480356e-06,6.277768242218441e-05,-1.173182659821967e-10,6.018907084480356e-06,5.319883397237183e-05,-1.184937342379235e-10,6.018907084480356e-06,4.586223745598482e-05,-1.203091936712712e-10,6.018907084480356e-06,1.816159816558859e-05,-3.610376339357623e-10
6.085493323718563e-06,6.321835895431334e-05,-1.173381646464257e-10,6.085493323718563e-06,5.349782602324217e-05,-1.185198398824988e-10,6.085493323718563e-06,4.609377379797371e-05,-1.203468997677444e-10,6.085493323718563e-06,1.816652627952036e-05,-3.662650534537917e-10
6.152816196234814e-06,6.36602454939229e-05,-1.173581038253647e-10,6.152816196234814e-06,5.379698807210505e-05,-1.185460151943195e-10,6.152816196234814e-06,4.632533227352122e-05,-1.203848015457171e-10,6.152816196234814e-06,1.816795894116941e-05,-3.716700222260391e-10
6.220883851289266e-06,6.410331492178927e-05,-1.173780830026964e-10,6.220883851289266e-06,5.409630124178545e-05,-1.185722604445158e-10,6.220883851289266e-06,4.655690016675334e-05,-1.204229017958463e-10,6.220883851289266e-06,1.816585288449843e-05,-3.772608803343602e-10
6.289704528296079e-06,6.454753964909163e-05,-1.173981016506182e-10,6.289704528296079e-06,5.439574651812935e-05,-1.185985759202044e-10,6.289704528296079e-06,4.678846466061845e-05,-1.204612033878105e-10,6.289704528296079e-06,1.816017360840691e-05,-3.830464402855456e-10
6.359286557820782e-06,6.499289161741498e-05,-1.174181592298542e-10,6.359286557820782e-06,5.469530475151471e-05,-1.186249619251201e-10,6.359286557820782e-06,4.702001283551521e-05,-1.20499709272626e-10,6.359286557820782e-06,1.81508952317237e-05,-3.890360144673499e-10
6.429638362588661e-06,6.543934229891298e-05,-1.174382551896666e-10,6.429638362588661e-06,5.499495665836292e-05,-1.186514187802729e-10,6.429638362588661e-06,4.725153166782684e-05,-1.20538422485018e-10,6.429638362588661e-06,1.813800020180106e-05,-3.952394441481961e-10
6.500768458504313e-06,6.588686269659913e-05,-1.174583889678795e-10,6.500768458504313e-06,5.529468282264624e-05,-1.186779468246124e-10,6.500768458504313e-06,4.748300802837764e-05,-1.205773461458692e-10,6.500768458504313e-06,1.812147886650366e-05,-4.016671301212715e-10
6.572685455682469e-06,6.63354233447977e-05,-1.174785599909018e-10,6.572685455682469e-06,5.559446369737925e-05,-1.18704546415715e-10,6.572685455682469e-06,4.771442868080136e-05,-1.206164834647322e-10,6.572685455682469e-06,1.810132892350298e-05,-4.083300651025114e-10
6.645398059490231e-06,6.678499430974292e-05,-1.174987676737588e-10,6.645398059490231e-06,5.589427960610044e-05,-1.187312179304873e-10,6.645398059490231e-06,4.794578027981699e-05,-1.206558377424244e-10,6.645398059490231e-06,1.807755476414556e-05,-4.152398679934818e-10
6.718915071600833e-06,6.72355451903246e-05,-1.175190114201308e-10,6.718915071600833e-06,5.619411074434009e-05,-1.187579617658891e-10,6.718915071600833e-06,4.817704936941634e-05,-1.206954123736904e-10,6.718915071600833e-06,1.805016673162929e-05,-4.224088201167855e-10
6.793245391059059e-06,6.768704511899443e-05,-1.175392906223922e-10,6.793245391059059e-06,5.649393718107128e-05,-1.187847783396756e-10,6.793245391059059e-06,4.840822238095989e-05,-1.207352108499506e-10,6.793245391059059e-06,1.801918031465828e-05,-4.298499035402239e-10
6.868398015358451e-06,6.813946276282871e-05,-1.175596046616654e-10,6.868398015358451e-06,5.679373886014039e-05,-1.188116680911559e-10,6.868398015358451e-06,4.863928563116929e-05,-1.207752367621259e-10,6.868398015358451e-06,1.79846152982336e-05,-4.375768415970741e-10
6.944382041530433e-06,6.859276632474854e-05,-1.175799529078702e-10,6.944382041530433e-06,5.709349560167616e-05,-1.188386314819744e-10,6.944382041530433e-06,4.88702253200261e-05,-1.208154938035517e-10,6.944382041530433e-06,1.794649489279362e-05,-4.45604141702531e-10
7.021206667245481e-06,6.904692354490287e-05,-1.176003347197877e-10,7.021206667245481e-06,5.739318710347172e-05,-1.188656689969121e-10,7.021206667245481e-06,4.910102752857462e-05,-1.208559857729752e-10,7.021206667245481e-06,1.790484486161972e-05,-4.539471405642607e-10
7.098881191926478e-06,6.950190170221569e-05,-1.176207494451277e-10,7.098881191926478e-06,5.769279294234054e-05,-1.188927811447092e-10,7.098881191926478e-06,4.933167821660873e-05,-1.208967165776484e-10,7.098881191926478e-06,1.785969266451167e-05,-4.626220518674477e-10
7.177415017874388e-06,6.995766761610054e-05,-1.176411964206007e-10,7.177415017874388e-06,5.799229257544231e-05,-1.189199684589054e-10,7.177415017874388e-06,4.956216322026561e-05,-1.209376902365077e-10,7.177415017874388e-06,1.78110666333095e-05,-4.71646016500814e-10
7.256817651406376e-06,7.041418764833993e-05,-1.176616749720004e-10,7.256817651406376e-06,5.829166534157737e-05,-1.189472314987095e-10,7.256817651406376e-06,4.979246824950394e-05,-1.209789108834608e-10,7.256817651406376e-06,1.775899519209241e-05,-4.810371553729744e-10
7.337098704006527e-06,7.08714277051365e-05,-1.17682184414289e-10,7.337098704006527e-06,5.859089046243507e-05,-1.18974570849884e-10,7.337098704006527e-06,5.002257888547637e-05,-1.210203827707626e-10,7.337098704006527e-06,1.770350613206378e-05,-4.908146248358294e-10
7.418267893489288e-06,7.132935323933914e-05,-1.177027240516924e-10,7.418267893489288e-06,5.888994704381459e-05,-1.190019871256561e-10,7.418267893489288e-06,5.025248057778538e-05,-1.21062110272505e-10,7.418267893489288e-06,1.764462594821373e-05,-5.009986747142267e-10
7.500335045175786e-06,7.178792925283787e-05,-1.177232931778001e-10,7.500335045175786e-06,5.918881407679896e-05,-1.190294809676575e-10,7.500335045175786e-06,5.048215864162432e-05,-1.211040978882105e-10,7.500335045175786e-06,1.75823792422469e-05,-5.116107088874381e-10
7.583310093083158e-06,7.224712029913845e-05,-1.177438910756735e-10,7.583310093083158e-06,5.948747043888173e-05,-1.190570530468766e-10,7.583310093083158e-06,5.071159825480844e-05,-1.211463502465416e-10,7.583310093083158e-06,1.751678819368685e-05,-5.226733483448476e-10
7.66720308112704e-06,7.270689048611206e-05,-1.177645170179621e-10,7.66720308112704e-06,5.978589489504317e-05,-1.190847040646514e-10,7.66720308112704e-06,5.094078445467085e-05,-1.211888721091205e-10,7.66720308112704e-06,1.744787209904815e-05,-5.342104965639206e-10
7.752024164337352e-06,7.316720347892854e-05,-1.177851702670248e-10,7.752024164337352e-06,6.008406609878347e-05,-1.19112434753675e-10,7.752024164337352e-06,5.116970213484821e-05,-1.212316683744773e-10,7.752024164337352e-06,1.737564697707306e-05,-5.462474070128208e-10
7.837783610087542e-06,7.36280225031632e-05,-1.178058500750599e-10,7.837783610087542e-06,6.03819625930905e-05,-1.191402458790343e-10,7.837783610087542e-06,5.139833604193713e-05,-1.212747440821221e-10,7.837783610087542e-06,1.730012523662213e-05,-5.588107525010065e-10
7.924491799337425e-06,7.408931034809301e-05,-1.178265556842445e-10,7.924491799337425e-06,6.067956281135272e-05,-1.191681382392756e-10,7.924491799337425e-06,5.162667077202253e-05,-1.213181044167359e-10,7.924491799337425e-06,1.722131540272397e-05,-5.719286960140259e-10
8.012159227889771e-06,7.45510293701725e-05,-1.178472863268774e-10,8.012159227889771e-06,6.097684507821539e-05,-1.191961126675013e-10,8.012159227889771e-06,5.185469076707355e-05,-1.213617547125197e-10,8.012159227889771e-06,1.713922189549502e-05,-5.85630962573736e-10
8.100796507660794e-06,7.501314149669383e-05,-1.178680412255351e-10,8.100796507660794e-06,6.127378761036372e-05,-1.192241700324843e-10,8.100796507660794e-06,5.208238031120899e-05,-1.214057004576629e-10,8.100796507660794e-06,1.705384485620056e-05,-5.999489115426373e-10
8.190414367964697e-06,7.54756082296383e-05,-1.17888819593231e-10,8.190414367964697e-06,6.157036851724001e-05,-1.192523112398301e-10,8.190414367964697e-06,5.230972352682969e-05,-1.214499472989654e-10,8.190414367964697e-06,1.696518001444903e-05,-6.14915608665968e-10
8.281023656812429e-06,7.593839064970947e-05,-1.179096206335858e-10,8.281023656812429e-06,6.186656580169095e-05,-1.192805372331534e-10,8.281023656812429e-06,5.253670437060497e-05,-1.214945010466207e-10,8.281023656812429e-06,1.687321859050108e-05,-6.30565896989541e-10
8.37263534222481e-06,7.640144942055493e-05,-1.179304435410045e-10,8.37263534222481e-06,6.216235736053636e-05,-1.193088489952971e-10,8.37263534222481e-06,5.276330662932131e-05,-1.215393676791357e-10,8.37263534222481e-06,1.67779472268418e-05,-6.469364656116379e-10
8.465260513560176e-06,7.686474479318477e-05,-1.17951287500864e-10,8.465260513560176e-06,6.245772098505883e-05,-1.193372475495796e-10,8.465260513560176e-06,5.298951391559413e-05,-1.215845533484422e-10,8.465260513560176e-06,1.667934794332363e-05,-6.640659150466488e-10
8.558910382856726e-06,7.732823661056803e-05,-1.179721516897053e-10,8.558910382856726e-06,6.275263436141138e-05,-1.19365733961077e-10,8.558910382856726e-06,5.321530966341906e-05,-1.216300643851497e-10,8.558910382856726e-06,1.657739811065571e-05,-6.81994817735197e-10
8.653596286189702e-06,7.779188431242747e-05,-1.179930352754381e-10,8.653596286189702e-06,6.304707507093616e-05,-1.193943093379402e-10,8.653596286189702e-06,5.344067712358426e-05,-1.216759073040067e-10,8.653596286189702e-06,1.647207043719749e-05,-7.007657720259589e-10
8.749329685043595e-06,7.825564694022649e-05,-1.180139374175532e-10,8.749329685043595e-06,6.334102059039685e-05,-1.194229748327483e-10,8.749329685043595e-06,5.366559935892917e-05,-1.217220888095141e-10,8.749329685043595e-06,1.636333296465267e-05,-7.204234476459574e-10
8.846122167699532e-06,7.871948314234262e-05,-1.180348572673428e-10,8.846122167699532e-06,6.363444829211085e-05,-1.194517316438995e-10,8.846122167699532e-06,5.389005923944251e-05,-1.217686158017626e-10,8.846122167699532e-06,1.625114906844523e-05,-7.41014620423496e-10
8.943985450637999e-06,7.918335117943332e-05,-1.180557939681293e-10,8.943985450637999e-06,6.392733544398654e-05,-1.194805810170397e-10,8.943985450637999e-06,5.41140394372044e-05,-1.218154953824488e-10,8.943985450637999e-06,1.613547745911407e-05,-7.625881936867687e-10
9.042931379957099e-06,7.964720893000073e-05,-1.180767466555053e-10,9.042931379957099e-06,6.421965920946145e-05,-1.195095242465328e-10,9.042931379957099e-06,5.43375224211713e-05,-1.21862734861108e-10,9.042931379957099e-06,1.601627218130081e-05,-7.851952034542718e-10
9.142971932806486e-06,8.011101389613504e-05,-1.180977144575815e-10,9.142971932806486e-06,6.451139664732826e-05,-1.195385626769668e-10,9.142971932806486e-06,5.456049045178896e-05,-1.219103417615653e-10,9.142971932806486e-06,1.589348260729773e-05,-8.088888041807657e-10
9.244119218837173e-06,8.057472320946372e-05,-1.181186964952452e-10,9.244119218837173e-06,6.480252471145469e-05,-1.195676977047114e-10,9.244119218837173e-06,5.478292557544205e-05,-1.219583238286134e-10,9.244119218837173e-06,1.576705342236482e-05,-8.337242314862862e-10
9.346385481667369e-06,8.103829363728203e-05,-1.181396918824248e-10,9.346385481667369e-06,6.50930202503904e-05,-1.195969307795105e-10,9.346385481667369e-06,5.500480961873583e-05,-1.220066890349204e-10,9.346385481667369e-06,1.563692459922302e-05,-8.597587379678293e-10
9.44978310036454e-06,8.150168158887765e-05,-1.181606997263689e-10,9.44978310036454e-06,6.53828600068515e-05,-1.196262634061263e-10,9.44978310036454e-06,5.522612418258942e-05,-1.220554455881985e-10,9.44978310036454e-06,1.550303135939614e-05,-8.870514978651113e-10
9.554324590943866e-06,8.196484312204657e-05,-1.181817191279325e-10,9.554324590943866e-06,6.567202061709023e-05,-1.196556971460252e-10,9.554324590943866e-06,5.544685063616975e-05,-1.221046019386057e-10,9.554324590943866e-06,1.546575651379605e-05,-8.947412105894116e-10
9.660022607883263e-06,8.242773394979799e-05,-1.182027491818706e-10,9.660022607883263e-06,6.59604786101311e-05,-1.196852336191203e-10,9.660022607883263e-06,5.566697011063164e-05,-1.22154166786446e-10,9.660022607883263e-06,1.546575680008626e-05,-8.947411473370474e-10
9.76688994565519e-06,8.289030944724371e-05,-1.182237889771488e-10,9.76688994565519e-06,6.624821040688397e-05,-1.197148745055532e-10,9.76688994565519e-06,5.588646349267526e-05,-1.222041490901217e-10,9.76688994565519e-06,1.546575680008626e-05,-8.947411473370474e-10
9.87493954027537e-06,8.335252465868137e-05,-1.182448375972549e-10,9.87493954027537e-06,6.653519231911629e-05,-1.197446215475375e-10,9.87493954027537e-06,5.610531141791659e-05,-1.22254558074393e-10,9.87493954027537e-06,1.546575680008626e-05,-8.947411473370474e-10
9.984184470868674e-06,8.381433430485701e-05,-1.182658941205282e-10,9.984184470868674e-06,6.682140054829152e-05,-1.197744765512553e-10,9.984184470868674e-06,5.632349426406087e-05,-1.223054032389385e-10,9.984184470868674e-06,1.546575680008626e-05,-8.947411473370474e-10
1.009463796125231e-05,8.427569279041641e-05,-1.182869576204964e-10,1.009463796125231e-05,6.710681118426541e-05,-1.198044413888013e-10,1.009463796125231e-05,5.654099214388615e-05,-1.223566943672315e-10,1.009463796125231e-05,1.546575680008626e-05,-8.947411473370474e-10
1.020631338153653e-05,8.473655421153533e-05,-1.183080271662197e-10,1.020631338153653e-05,6.739140020383201e-05,-1.198345180001974e-10,1.020631338153653e-05,5.675778489801877e-05,-1.224084415357552e-10,1.020631338153653e-05,1.546575680008626e-05,-8.947411473370474e-10
1.031922424974306e-05,8.519687236373457e-05,-1.183291018226533e-10,1.031922424974306e-05,6.767514346912106e-05,-1.198647083954566e-10,1.031922424974306e-05,5.69738520875052e-05,-1.224606551235551e-10,1.031922424974306e-05,1.546575680008626e-05,-8.947411473370474e-10
1.04333842334414e-05,8.565660074987039e-05,-1.183501806510119e-10,1.04333842334414e-05,6.795801672583963e-05,-1.198950146567192e-10,1.04333842334414e-05,5.718917298617575e-05,-1.225133458221602e-10,1.04333842334414e-05,1.546575680008626e-05,-8.947411473370474e-10
1.054880715140327e-05,8.61156925883015e-05,-1.183712627091494e-10,1.054880715140327e-05,6.823999560135686e-05,-1.199254389404427e-10,1.054880715140327e-05,5.740372657279439e-05,-1.225665246458852e-10,1.054880715140327e-05,1.546575680008626e-05,-8.947411473370474e-10
1.066550697527531e-05,8.657410082123142e-05,-1.18392347051952e-10,1.066550697527531e-05,6.85210556026164e-05,-1.199559834796729e-10,1.066550697527531e-05,5.761749152298354e-05,-1.226202029425265e-10,1.066550697527531e-05,1.546575680008626e-05,-8.947411473370474e-10
1.078349783127035e-05,8.703177812321632e-05,-1.184134327317339e-10,1.078349783127035e-05,6.880117211389229e-05,-1.199866505863704e-10,1.078349783127035e-05,5.783044620093074e-05,-1.226743924044669e-10,1.078349783127035e-05,1.546575680008626e-05,-8.947411473370474e-10
1.090279400187731e-05,8.748867690985208e-05,-1.184345187986556e-10,1.090279400187731e-05,6.908032039436566e-05,-1.200174426538217e-10,1.090279400187731e-05,5.804256865086016e-05,-1.227291050802253e-10,1.090279400187731e-05,1.546575680008626e-05,-8.947411473370474e-10
1.102340992759011e-05,8.794474934661325e-05,-1.18455604301141e-10,1.102340992759011e-05,6.935847557552182e-05,-1.200483621591191e-10,1.102340992759011e-05,5.825383658826978e-05,-1.227843533864503e-10,1.102340992759011e-05,1.546575680008626e-05,-8.947411473370474e-10
1.114536020865558e-05,8.839994735785855e-05,-1.184766882863156e-10,1.114536020865558e-05,6.963561265837403e-05,-1.200794116657216e-10,1.114536020865558e-05,5.846422739093599e-05,-1.22840150120394e-10,1.114536020865558e-05,1.546575680008626e-05,-8.947411473370474e-10
1.126865960684086e-05,8.885422263599838e-05,-1.184977698004532e-10,1.126865960684086e-05,6.991170651049467e-05,-1.201105938260979e-10,1.126865960684086e-05,5.86737180896496e-05,-1.228965084728812e-10,1.126865960684086e-05,1.546575680008626e-05,-8.947411473370474e-10
1.139332304722022e-05,8.930752665081016e-05,-1.185188478894294e-10,1.139332304722022e-05,7.018673186285891e-05,-1.201419113844505e-10,1.139332304722022e-05,5.888228535872527e-05,-1.229534420417973e-10,1.139332304722022e-05,1.546575680008626e-05,-8.947411473370474e-10
1.151936561998172e-05,8.975981065890386e-05,-1.185399215991971e-10,1.151936561998172e-05,7.046066330649457e-05,-1.201733671795363e-10,1.151936561998172e-05,5.908990550622377e-05,-1.230109648461192e-10,1.151936561998172e-05,1.546575680008626e-05,-8.947411473370474e-10
1.164680258225387e-05,9.02110257133367e-05,-1.185609899762604e-10,1.164680258225387e-05,7.0733475288929e-05,-1.20204964147568e-10,1.164680258225387e-05,5.929655446392957e-05,-1.230690913405296e-10,1.164680258225387e-05,1.546575680008626e-05,-8.947411473370474e-10
1.17756493599524e-05,9.066112267336415e-05,-1.185820520681718e-10,1.17756493599524e-05,7.100514211043967e-05,-1.202367053252231e-10,1.17756493599524e-05,5.950220777703303e-05,-1.231278364306082e-10,1.17756493599524e-05,1.546575680008626e-05,-8.947411473370474e-10
1.190592154964757e-05,9.111005221432953e-05,-1.186031069240347e-10,1.190592154964757e-05,7.127563792008621e-05,-1.202685938527425e-10,1.190592154964757e-05,5.970684059354661e-05,-1.231872154886705e-10,1.190592154964757e-05,1.546575680008626e-05,-8.947411473370474e-10
1.203763492045209e-05,9.155776483768386e-05,-1.18624153595023e-10,1.203763492045209e-05,7.154493671153835e-05,-1.203006329771402e-10,1.203763492045209e-05,5.991042765341791e-05,-1.232472443702515e-10,1.203763492045209e-05,1.546575680008626e-05,-8.947411473370474e-10
1.217080541592995e-05,9.2004210881128e-05,-1.186451911349056e-10,1.217080541592995e-05,7.181301231868322e-05,-1.203328260555143e-10,1.217080541592995e-05,6.011294327734507e-05,-1.233079394312806e-10,1.217080541592995e-05,1.546575680008626e-05,-8.947411473370474e-10
1.230544915602628e-05,9.244934052888137e-05,-1.186662186005909e-10,1.230544915602628e-05,7.207983841100707e-05,-1.203651765584803e-10,1.230544915602628e-05,6.031436135528905e-05,-1.23369317545984e-10,1.230544915602628e-05,1.546575680008626e-05,-8.947411473370474e-10
1.244158243901872e-05,9.289310382205804e-05,-1.186872350526813e-10,1.244158243901872e-05,7.234538848875763e-05,-1.203976880737133e-10,1.244158243901872e-05,6.05146553346551e-05,-1.234313961255456e-10,1.244158243901872e-05,1.546575680008626e-05,-8.947411473370474e-10
1.257922174349021e-05,9.333545066915057e-05,-1.187082395560334e-10,1.257922174349021e-05,7.260963587786827e-05,-1.204303643096154e-10,1.257922174349021e-05,6.071379820815532e-05,-1.23494193137551e-10,1.257922174349021e-05,1.546575680008626e-05,-8.947411473370474e-10
1.27183837303237e-05,9.377633085661941e-05,-1.187292311803437e-10,1.27183837303237e-05,7.287255372464784e-05,-1.204632090991142e-10,1.27183837303237e-05,6.091176250132209e-05,-1.235577271262887e-10,1.27183837303237e-05,1.546575680008626e-05,-8.947411473370474e-10
1.285908524471895e-05,9.421569405957741e-05,-1.187502090007343e-10,1.285908524471895e-05,7.313411499023212e-05,-1.20496226403588e-10,1.285908524471895e-05,6.110852025967277e-05,-1.236220172339155e-10,1.285908524471895e-05,1.546575680008626e-05,-8.947411473370474e-10
1.300134331823152e-05,9.465348985255171e-05,-1.187711720983616e-10,1.300134331823152e-05,7.339429244478361e-05,-1.2052942031694e-10,1.300134331823152e-05,6.130404303550986e-05,-1.236870832225427e-10,1.300134331823152e-05,1.546575680008626e-05,-8.947411473370474e-10
1.314517517083447e-05,9.508966772034009e-05,-1.187921195610282e-10,1.314517517083447e-05,7.365305866144623e-05,-1.205627950698094e-10,1.314517517083447e-05,6.149830187433838e-05,-1.237529454972988e-10,1.314517517083447e-05,1.546575680008626e-05,-8.947411473370474e-10
1.329059821300274e-05,9.552417706892941e-05,-1.188130504838172e-10,1.329059821300274e-05,7.391038601004054e-05,-1.205963550339354e-10,1.329059821300274e-05,6.169126730089424e-05,-1.238196251304083e-10,1.329059821300274e-05,1.546575680008626e-05,-8.947411473370474e-10
1.343763004782069e-05,9.595696723648363e-05,-1.188339639697346e-10,1.343763004782069e-05,7.416624665049847e-05,-1.206301047266856e-10,1.343763004782069e-05,6.188290930476155e-05,-1.238871438863317e-10,1.343763004782069e-05,1.546575680008626e-05,-8.947411473370474e-10
1.358628847311285e-05,9.63879875043886e-05,-1.188548591303645e-10,1.358628847311285e-05,7.442061252603259e-05,-1.20664048815744e-10,1.358628847311285e-05,6.207319732557106e-05,-1.239555242480481e-10,1.358628847311285e-05,1.546575680008626e-05,-8.947411473370474e-10
1.373659148359837e-05,9.681718710834532e-05,-1.188757350865388e-10,1.373659148359837e-05,7.467345535603457e-05,-1.206981921239753e-10,1.373659148359837e-05,6.226210023775036e-05,-1.24024789444507e-10,1.373659148359837e-05,1.546575680008626e-05,-8.947411473370474e-10
