av0 (L=4.5e-08) X,av0 (L=4.5e-08) YRe,av0 (L=4.5e-08) YReImag,av0 (L=9e-08) X,av0 (L=9e-08) YRe,av0 (L=9e-08) YReImag,av0 (L=1.35e-07) X,av0 (L=1.35e-07) YRe,av0 (L=1.35e-07) YReImag,av0 (L=1e-06) X,av0 (L=1e-06) YRe,av0 (L=1e-06) YReImag
2.98594873869933e-07,-19.31237322214632,0.03215919005636459,2.98594873869933e-07,-24.92697810216439,0.04996405389247673,2.98594873869933e-07,-27.77690556627075,0.06183358853768928,2.98594873869933e-07,-46.94691862720899,0.2562131260744027
3.018981828308026e-07,-19.29587685263943,0.03179761763987776,3.018981828308026e-07,-24.91376646125043,0.04943561943671083,3.018981828308026e-07,-27.76633909578035,0.06120949018687089,3.018981828308026e-07,-46.92233002541611,0.2540893684085765
3.052380357883911e-07,-19.27946642356834,0.03144022682707705,3.052380357883911e-07,-24.90061544270221,0.04891299920635635,3.052380357883911e-07,-27.75577575234385,0.06059192320025676,3.052380357883911e-07,-46.8972933095876,0.2519820403206033
3.086148370232885e-07,-19.26314205771591,0.0310869686976709,3.086148370232885e-07,-24.88752385154615,0.04839612543081004,3.086148370232885e-07,-27.7452136458594,0.05998081331654934,3.086148370232885e-07,-46.87180631685757,0.2498910008674973
3.120289952885788e-07,-19.2469038589472,0.03073779488680528,3.120289952885788e-07,-24.87449046547343,0.04788493112670388,3.120289952885788e-07,-27.73465086393184,0.05937608714687678,3.120289952885788e-07,-46.84586692572486,0.2478161107895189
3.154809238593181e-07,-19.23075190907606,0.03039265756969914,3.154809238593181e-07,-24.86151403664937,0.04737935009613824,3.154809238593181e-07,-27.72408547643849,0.05877767218364888,3.154809238593181e-07,-46.81947302531076,0.2457572321612388
3.189710405825605e-07,-19.21468626774424,0.03005150945629488,3.189710405825605e-07,-24.84859329271285,0.04687931692151353,3.189710405825605e-07,-27.71351553440082,0.05818549678459527,3.189710405825605e-07,-46.79262250852892,0.2437142283078196
3.224997679279377e-07,-19.19870697556407,0.02971430379595854,3.224997679279377e-07,-24.83572693700766,0.04638476695737557,3.224997679279377e-07,-27.70293906714327,0.05759949015015773,3.224997679279377e-07,-46.76531330991416,0.2416869641841849
3.260675330387974e-07,-19.18281404835772,0.02938099435450761,3.260675330387974e-07,-24.8229136459566,0.04589563631178924,3.260675330387974e-07,-27.692354087688,0.05701958233542954,3.260675330387974e-07,-46.73754336851477,0.2396753059695085
3.296747677839086e-07,-19.16700748446285,0.02905153543168666,3.296747677839086e-07,-24.81015207443251,0.04541186185749842,3.296747677839086e-07,-27.68175858814293,0.05644570422034251,3.296747677839086e-07,-46.70931065431861,0.237679121325534
3.333219088097374e-07,-19.15128725634355,0.02872588183051603,3.333219088097374e-07,-24.79744084818405,0.04493338119531631,3.333219088097374e-07,-27.67115054238664,0.0558777875104159,3.333219088097374e-07,-46.68061313593561,0.2356982790506701
3.370093975933023e-07,-19.13565331780747,0.02840398887424708,3.370093975933023e-07,-24.78477857342714,0.04446013268053431,3.370093975933023e-07,-27.66052790690039,0.05531576472961284,3.370093975933023e-07,-46.65144882122053,0.2337326494779922
3.407376804956141e-07,-19.12010559938557,0.0280858123874388,3.407376804956141e-07,-24.77216382731579,0.04399205537976525,3.407376804956141e-07,-27.64988861729813,0.05475956919618819,3.407376804956141e-07,-46.62181572881972,0.2317821041698711
3.445072088157063e-07,-19.10464400877654,0.02777130869254068,3.445072088157063e-07,-24.75959516670846,0.04352908909393323,3.445072088157063e-07,-27.63923059611352,0.05420913504343579,3.445072088157063e-07,-46.59171189272048,0.2298465159517861
3.483184388452641e-07,-19.08926843255982,0.02746043461002455,3.483184388452641e-07,-24.74707112027179,0.04307117432177508,3.483184388452641e-07,-27.62855174421602,0.05366439717546403,3.483184388452641e-07,-46.56113537360272,0.2279257590084835
3.521718319238568e-07,-19.07397873484378,0.02715314744955765,3.521718319238568e-07,-24.73459019774578,0.04261825228393285,3.521718319238568e-07,-27.61784994605885,0.05312529127803952,3.521718319238568e-07,-46.53008424557978,0.2260197087391279
3.560678544947824e-07,-19.0587747572658,0.02684940500522266,3.560678544947824e-07,-24.72215088021766,0.04217026488074843,3.560678544947824e-07,-27.6071230688931,0.05259175380549561,3.560678544947824e-07,-46.4985565939274,0.2241282417228804
3.600069781615289e-07,-19.04365631817747,0.02654916554849665,3.600069781615289e-07,-24.70975162862671,0.04172715471340959,3.600069781615289e-07,-27.59636896450382,0.05206372197741683,3.600069781615289e-07,-46.46655054681802,0.222251236010435
3.639896797448608e-07,-19.02862321557275,0.0262523878316465,3.639896797448608e-07,-24.69739088145015,0.041288865067466,3.639896797448608e-07,-27.58558546765297,0.05154113376283348,3.639896797448608e-07,-46.43406422168736,0.2203885705938917
3.680164413405371e-07,-19.01367522296281,0.02595903107151079,3.680164413405371e-07,-24.68506704873286,0.04085533988486562,3.680164413405371e-07,-27.57477039385034,0.0510239278624169,3.680164413405371e-07,-46.40109578076394,0.2185401259257923
3.720877503776677e-07,-18.99881209112914,0.02566905494978492,3.720877503776677e-07,-24.67277852356712,0.040426523794164,3.720877503776677e-07,-27.56392154676747,0.05051204372645973,3.720877503776677e-07,-46.36764338829138,0.2167057834973768
3.762040996777155e-07,-18.98403354937848,0.02538241961170381,3.762040996777155e-07,-24.66052367289698,0.04000236207181614,3.762040996777155e-07,-27.5530367103942,0.05000542151628261,3.762040996777155e-07,-46.33370522552616,0.214885425970672
3.803659875141511e-07,-18.96933930282004,0.02509908565407949,3.803659875141511e-07,-24.64830084066547,0.03958280064481924,3.803659875141511e-07,-27.54211365639667,0.0495040021218284,3.803659875141511e-07,-46.2992795050554,0.2130789372970709
3.845739176727673e-07,-18.9547290348564,0.02481901412737694,3.845739176727673e-07,-24.63610835080424,0.03916778609231596,3.845739176727673e-07,-27.53115013958345,0.04900772713570433,3.845739176727673e-07,-46.2643644459183,0.2112862024748937
3.888283995126617e-07,-18.94020240532156,0.02454216652619495,3.888283995126617e-07,-24.62394450461298,0.03875726562916644,3.888283995126617e-07,-27.52014389898372,0.04851653884799507,3.888283995126617e-07,-46.22895829782135,0.2095071077589815
3.931299480278926e-07,-18.92575905102211,0.02426850478619571,3.931299480278926e-07,-24.61180758013366,0.03835118709629052,3.931299480278926e-07,-27.5090926596462,0.04803038024349294,3.931299480278926e-07,-46.19305930739472,0.2077415403424486
3.974790839098181e-07,-18.91139858700222,0.02399799128279484,3.974790839098181e-07,-24.59969583336996,0.03794949895688791,3.974790839098181e-07,-27.49799413288627,0.04754919499333607,3.974790839098181e-07,-46.15666576444121,0.2059893887630922
4.018763336101243e-07,-18.89712060367691,0.02373058881936835,4.018763336101243e-07,-24.58760750298403,0.0375521503030845,4.018763336101243e-07,-27.486846016542,0.04707292744678587,4.018763336101243e-07,-46.11977595597563,0.2042505424784604
4.063222294045512e-07,-18.88292467037801,0.02346626063176506,4.063222294045512e-07,-24.57554080022516,0.03715909081738792,4.063222294045512e-07,-27.47564599235251,0.04660152261334172,4.063222294045512e-07,-46.0823882026076,0.2025248921795587
4.108173094573227e-07,-18.86881033073376,0.02320497037234491,4.108173094573227e-07,-24.56349392133218,0.03677027080301017,4.108173094573227e-07,-27.46439172928057,0.04613492616540523,4.108173094573227e-07,-46.04450082306696,0.2008123294658937
4.153621178862907e-07,-18.85477710837108,0.02294668211970509,4.153621178862907e-07,-24.55146503761215,0.03638564114621371,4.153621178862907e-07,-27.45308088383184,0.04567308443045431,4.153621178862907e-07,-46.00611217309476,0.1991127471770771
4.199572048287988e-07,-18.84082450201402,0.0226913603621985,4.199572048287988e-07,-24.53945230134311,0.03600515332673047,4.199572048287988e-07,-27.44171109756038,0.04521594437406797,4.199572048287988e-07,-45.96722061955683,0.1974260391538504
4.246031265082748e-07,-18.82695198790514,0.02243896999955642,4.246031265082748e-07,-24.52745384522651,0.03562875940857933,4.246031265082748e-07,-27.43028000314939,0.04476345361141308,4.246031265082748e-07,-45.92782454266349,0.1957521002486329
4.293004453015606e-07,-18.81315902001061,0.02218947633898547,4.293004453015606e-07,-24.51546778245549,0.03525641203284376,4.293004453015606e-07,-27.41878521563365,0.04431556036990362,4.293004453015606e-07,-45.88792233521964,0.1940908263098851
4.340497298069861e-07,-18.79944502818391,0.02194284508652451,4.340497298069861e-07,-24.50349220299613,0.03488806439981071,4.340497298069861e-07,-27.40722434268092,0.04387221351436389,4.340497298069861e-07,-45.84751241365007,0.1924421142662977
4.388515549131968e-07,-18.78580941916167,0.02169904234520628,4.388515549131968e-07,-24.49152518092112,0.03452367028282514,4.388515549131968e-07,-27.39559497666375,0.04343336251293602,4.388515549131968e-07,-45.80659321120315,0.1908058620578177
4.437065018687422e-07,-18.77225157885389,0.02145803461603201,4.437065018687422e-07,-24.47956477171122,0.03416318401315134,4.437065018687422e-07,-27.38389470134072,0.04299895745024567,4.437065018687422e-07,-45.76516317157493,0.1891819685734346
4.486151583524352e-07,-18.75877086888303,0.02121978878573383,4.486151583524352e-07,-24.46760900818306,0.03380656046160615,4.486151583524352e-07,-27.37212108754136,0.04256894900542978,4.486151583524352e-07,-45.72322075998205,0.1875703337346741
4.535781185444881e-07,-18.74536662696172,0.02098427212359302,4.535781185444881e-07,-24.45565590766286,0.03345375505157453,4.535781185444881e-07,-27.36027169572908,0.04214328845216028,4.535781185444881e-07,-45.68076445123172,0.1859708583873922
4.585959831984374e-07,-18.7320381704911,0.02075145228532177,4.585959831984374e-07,-24.44370346790339,0.03310472374060123,4.585959831984374e-07,-27.34834407584085,0.04172192765006151,4.585959831984374e-07,-45.63779273802029,0.1843834443614447
4.636693597138631e-07,-18.7187847929208,0.02052129730071213,4.636693597138631e-07,-24.43174966891111,0.03275942301851384,4.636693597138631e-07,-27.33633576782213,0.04130481903837249,4.636693597138631e-07,-45.59430413334071,0.1828079944811972
4.687988622099128e-07,-18.70560576478141,0.02029377557189365,4.687988622099128e-07,-24.41979247266845,0.0324178098997932,4.687988622099128e-07,-27.32424429961072,0.04089191562204576,4.687988622099128e-07,-45.55029715094458,0.1812444123995922
4.739851115996396e-07,-18.69250033529697,0.02006885587271447,4.739851115996396e-07,-24.40782982441295,0.0320798419201483,4.739851115996396e-07,-27.3120671941387,0.04048317098490844,4.739851115996396e-07,-45.50577033306517,0.1796926028126311
4.792287356651616e-07,-18.67946772896996,0.01984650733733022,4.792287356651616e-07,-24.39585965188871,0.03174547712773789,4.792287356651616e-07,-27.2998019584192,0.04007853924941907,4.792287356651616e-07,-45.46072222563783,0.1781524712537114
4.845303691336535e-07,-18.66650715065115,0.01962669946700393,4.845303691336535e-07,-24.38387986467689,0.03141467407481195,4.845303691336535e-07,-27.28744609811862,0.03967797511213492,4.845303691336535e-07,-45.41515139492551,0.1766239242170281
4.898906537541786e-07,-18.65361778124357,0.01940940211691059,4.898906537541786e-07,-24.37188835700382,0.0310873918183714,4.898906537541786e-07,-27.27499710491806,0.0392814337988653,4.898906537541786e-07,-45.36905641690498,0.1751068690671795
4.953102383753712e-07,-18.64079877997305,0.01919458549697394,4.953102383753712e-07,-24.35988300800661,0.03076358991410435,4.953102383753712e-07,-27.26245246288133,0.03888887107601272,4.953102383753712e-07,-45.32243588565905,0.1736012140959594
5.007897790239777e-07,-18.62804928358365,0.01898222016621434,5.007897790239777e-07,-24.34786167821638,0.03044322840097799,5.007897790239777e-07,-27.24980964968409,0.03850024324651983,5.007897790239777e-07,-45.2752883954322,0.1721068683779311
5.06329938984267e-07,-18.61536840735051,0.01877227703088368,5.06329938984267e-07,-24.33582221381974,0.03012626780560078,5.06329938984267e-07,-27.23706613423047,0.03811550713568728,5.06329938984267e-07,-45.22761256233333,0.1706237419302567
5.119313888783192e-07,-18.60275524403722,0.0185647273384231,5.119313888783192e-07,-24.32376244650095,0.02981266913527778,5.119313888783192e-07,-27.22421937916864,0.03773462009100077,5.119313888783192e-07,-45.17940701693622,0.1691517456473368
5.175948067472034e-07,-18.59020886521477,0.0183595426762331,5.175948067472034e-07,-24.31168019057389,0.02950239386463253,5.175948067472034e-07,-27.21126683746307,0.03735753996544119,5.175948067472034e-07,-45.13067039228367,0.1676907912051415
5.233208781330517e-07,-18.57772832167881,0.018156694968555,5.233208781330517e-07,-24.29957324851841,0.0291954039428408,5.233208781330517e-07,-27.19820595903038,0.03698422512868157,5.233208781330517e-07,-45.0814013351937,0.1662407911394335
5.291102961620432e-07,-18.56531263966511,0.01795615646527807,5.291102961620432e-07,-24.28743940585238,0.02889166177491322,5.291102961620432e-07,-27.18503418501221,0.03661463444423062,5.291102961620432e-07,-45.03159850214655,0.1648016588091556
5.34963761628305e-07,-18.55296082755646,0.01775789975118061,5.34963761628305e-07,-24.27527643526981,0.02859113022552163,5.34963761628305e-07,-27.17174895205516,0.03624872727413891,5.34963761628305e-07,-44.98126056041504,0.1633733083984949
5.408819830787411e-07,-18.54067187070393,0.01756189773204445,5.408819830787411e-07,-24.26308209614983,0.02829377261159503,5.408819830787411e-07,-27.15834768796763,0.03588646346049806,5.408819830787411e-07,-44.93038619410724,0.1619556549541083
5.468656768988004e-07,-18.52844473308641,0.01736812363416003,5.468656768988004e-07,-24.25085413282259,0.0279995526922173,5.468656768988004e-07,-27.1448278204408,0.0355278033417306,5.468656768988004e-07,-44.87897407857197,0.1605486141946739
5.529155673991937e-07,-18.51627835915355,0.0171765510040092,5.529155673991937e-07,-24.23859027816248,0.02770843467098241,5.529155673991937e-07,-27.13118676606784,0.03517270771685446,5.529155673991937e-07,-44.82702291134574,0.1591521027288582
5.590323869035689e-07,-18.50417167161293,0.01698715370037605,5.590323869035689e-07,-24.22628825100917,0.02742038318404823,5.590323869035689e-07,-27.11742194126091,0.03482113786746678,5.590323869035689e-07,-44.7745313964567,0.1577660379367259
5.652168758371575e-07,-18.49212357251199,0.01679990589270463,5.652168758371575e-07,-24.21394575844466,0.02713536329945303,5.652168758371575e-07,-27.10353075749421,0.0344730555385299,5.652168758371575e-07,-44.72149823674499,0.1563903379100962
5.714697828164009e-07,-18.48013294376154,0.01661478205836945,5.714697828164009e-07,-24.20156049502819,0.02685334050951527,5.714697828164009e-07,-27.08951062006605,0.03412842292880854,5.714697828164009e-07,-44.66792214997074,0.1550249215622362
5.777918647395685e-07,-18.4681986463688,0.01643175697765043,5.777918647395685e-07,-24.18913014377581,0.02657428072723339,5.777918647395685e-07,-27.07535893277633,0.03378720269628732,5.777918647395685e-07,-44.61380185417477,0.1536697085197919
5.841838868783785e-07,-18.4563195222715,0.01625080573338074,5.841838868783785e-07,-24.17665237630179,0.02629815028083002,5.841838868783785e-07,-27.06107309506768,0.03344935794446427,5.841838868783785e-07,-44.55913607909711,0.1523246191967641
5.906466229706316e-07,-18.44449439307818,0.01607190370507962,5.906466229706316e-07,-24.16412485297721,0.02602491590841973,5.906466229706316e-07,-27.04665050298455,0.03311485221849378,5.906466229706316e-07,-44.50392355439703,0.1509895747100016
5.971808553138705e-07,-18.43272205989971,0.01589502656513625,5.971808553138705e-07,-24.15154522352821,0.0257545447536664,5.971808553138705e-07,-27.03208855115595,0.03278364950374735,5.971808553138705e-07,-44.44816301213129,0.1496644968915269
6.037873748600747e-07,-18.421001304931,0.01572015027801468,6.037873748600747e-07,-24.138911126835,0.02548700435978203,6.037873748600747e-07,-27.01738463063875,0.03245571421432489,6.037873748600747e-07,-44.39185319141613,0.1483493083163099
6.104669813114032e-07,-18.4093308910168,0.01554725109595282,6.104669813114032e-07,-24.12622019156562,0.02522226266537981,6.104669813114032e-07,-27.00253613145406,0.03213101119307572,6.104669813114032e-07,-44.33499283634987,0.1470439322833103
6.172204832169965e-07,-18.3977095617517,0.01537630555563475,6.172204832169965e-07,-24.11347003759351,0.02496028800194256,6.172204832169965e-07,-26.98754044203346,0.03180950570413431,6.172204832169965e-07,-44.27758068322589,0.1457482927277516
6.240486980708492e-07,-18.38613604183092,0.01520729047530831,6.240486980708492e-07,-24.10065827466237,0.02470104908560049,6.240486980708492e-07,-26.97239494874473,0.03149116342581639,6.240486980708492e-07,-44.21961547672903,0.1444623143243003
6.309524524107661e-07,-18.37460903670263,0.01504018295077334,6.309524524107661e-07,-24.08778250269721,0.02444451501248353,6.309524524107661e-07,-26.95709703743278,0.03117595044832601,6.309524524107661e-07,-44.16109596818266,0.1431859224716765
6.379325819184113e-07,-18.36312723388745,0.01487496035412859,6.379325819184113e-07,-24.07484031477843,0.02419065525944266,6.379325819184113e-07,-26.94164409347027,0.03086383326796129,6.379325819184113e-07,-44.10202089279802,0.1419190431408185
6.449899315204668e-07,-18.35168930172098,0.01471160032832518,6.449899315204668e-07,-24.06182929362117,0.02393943967165042,6.449899315204668e-07,-26.92603350137631,0.03055477878043541,6.449899315204668e-07,-44.04238899879995,0.1406616030612298
6.521253554909074e-07,-18.34029389136839,0.01455008078704551,6.521253554909074e-07,-24.04874701532686,0.02369083846496236,6.521253554909074e-07,-26.91026264732582,0.03024875428082486,6.521253554909074e-07,-43.9821990229505,0.1394135295602588
6.593397175544094e-07,-18.32893963493066,0.01439037990833129,6.593397175544094e-07,-24.03559104709845,0.02344482221620202,6.593397175544094e-07,-26.89432891502285,0.02994572744857877,6.593397175544094e-07,-43.92144970474652,0.1381747506511825
6.666338909909013e-07,-18.31762514834815,0.01423247613583967,6.666338909909013e-07,-24.02235894983223,0.0232013618631749,6.666338909909013e-07,-26.87822969249627,0.029645666357145,6.666338909909013e-07,-43.86013977950094,0.136945194986216
6.740087587412728e-07,-18.30634902888321,0.0140763481715892,6.740087587412728e-07,-24.00904827736798,0.02296042869810971,6.740087587412728e-07,-26.8619623666347,0.02934853945615826,6.740087587412728e-07,-43.79826797599443,0.1357247918396891
6.814652135142522e-07,-18.2951098562591,0.01392197497451138,6.814652135142522e-07,-23.99565657511797,0.02272199436009839,6.814652135142522e-07,-26.84552432624965,0.02905431557279664,6.814652135142522e-07,-43.73583301842721,0.1345134711176759
6.890041578944666e-07,-18.28390619396426,0.01376933575918501,6.890041578944666e-07,-23.98218138512326,0.02248603083976879,6.890041578944666e-07,-26.82891296096325,0.0287629639039401,6.890041578944666e-07,-43.67283362838841,0.1333111633682829
6.966265044516973e-07,-18.27273658858784,0.01361840999158033,6.966265044516973e-07,-23.96862024008862,0.02225251046311344,6.966265044516973e-07,-26.81212566598897,0.0284744540210082,6.966265044516973e-07,-43.6092685111158,0.1321177996951944
7.043331758513442e-07,-18.26159957048711,0.01346917738685501,7.043331758513442e-07,-23.95497067052434,0.02202140590003645,7.043331758513442e-07,-26.7951598352292,0.02818875584987145,7.043331758513442e-07,-43.54513636999518,0.1309333118448699
7.121251049661117e-07,-18.2504936519456,0.01332161790350054,7.121251049661117e-07,-23.94123019993195,0.02179269015055038,7.121251049661117e-07,-26.77801286703073,0.02790583967792528,7.121251049661117e-07,-43.48043590107469,0.1297576321706241
7.200032349889314e-07,-18.23941733162304,0.01317571174672193,7.200032349889314e-07,-23.92739634570971,0.02156633654183225,7.200032349889314e-07,-26.7606821627416,0.02762567614578858,7.200032349889314e-07,-43.41516578611821,0.1285906935897243
7.27968519547132e-07,-18.22836909023774,0.01303143935901256,7.27968519547132e-07,-23.91346662369797,0.0213423187317258,7.27968519547132e-07,-26.74316512796551,0.02734823624475258,7.27968519547132e-07,-43.34932469759563,0.1274324296121175
7.360219228178744e-07,-18.21734739476323,0.01288878142312316,7.360219228178744e-07,-23.89943854227895,0.02112061069347853,7.360219228178744e-07,-26.7254591720968,0.02707349131071345,7.360219228178744e-07,-43.28291128853365,0.1262827742793956
7.441644196448623e-07,-18.2063506950524,0.01274771885417223,7.441644196448623e-07,-23.88530960795373,0.02090118672116057,7.441644196448623e-07,-26.70756170667408,0.02680141301589264,7.441644196448623e-07,-43.21592421102795,0.1251416622722734
7.523969956563446e-07,-18.19537742736523,0.01260823280159656,7.523969956563446e-07,-23.8710773238499,0.02068402142239318,7.523969956563446e-07,-26.68947015050755,0.02653197337422707,7.523969956563446e-07,-43.14836209331801,0.1240090287754754
7.607206473844236e-07,-18.18442601207448,0.01247030464291166,7.607206473844236e-07,-23.85673918867109,0.02046908971207118,7.607206473844236e-07,-26.6711819271702,0.02626514473131486,7.607206473844236e-07,-43.08022354938313,0.1228848095334549
7.691363823856819e-07,-18.17349485538282,0.01233391598311559,7.691363823856819e-07,-23.84229269891708,0.02025636681179155,7.691363823856819e-07,-26.65269446309153,0.02600089975589545,7.691363823856819e-07,-43.01150717732962,0.1217689408402066
7.77645219363145e-07,-18.16258234924171,0.01219904865159773,7.77645219363145e-07,-23.82773534881118,0.02004582824530471,7.77645219363145e-07,-26.63400519344304,0.02573921144661618,7.77645219363145e-07,-42.94221155626197,0.1206613595212913
7.86248188289593e-07,-18.15168687149505,0.01206568469938955,7.86248188289593e-07,-23.81306462996867,0.01983744983361744,7.86248188289593e-07,-26.61511155699236,0.02548005311722198,7.86248188289593e-07,-42.87233524531111,0.1195620029276812
7.949463305322353e-07,-18.14080678585162,0.01193380639622586,7.949463305322353e-07,-23.79827803295809,0.0196312076933125,7.949463305322353e-07,-26.59601100035696,0.02522339840013437,7.949463305322353e-07,-42.80187678465692,0.118470808941777
8.03740698978766e-07,-18.12994044335111,0.01180339622958272,8.03740698978766e-07,-23.78337304608207,0.01942707823027457,8.03740698978766e-07,-26.57670097621726,0.02496922123836071,8.03740698978766e-07,-42.73083468800193,0.117387715935852
8.12632358164813e-07,-18.11908618049839,0.01167443689937582,8.12632358164813e-07,-23.7683471569676,0.01922503813813002,8.12632358164813e-07,-26.55717894399587,0.02471749588224805,8.12632358164813e-07,-42.65920744604579,0.1163126627910418
8.216223844027977e-07,-18.10824232166931,0.01154691131826093,8.216223844027977e-07,-23.7531978532136,0.01902506439510448,8.216223844027977e-07,-26.5374423716892,0.02446819688836752,8.216223844027977e-07,-42.58699353506201,0.1152455889449864
8.307118659122192e-07,-18.09740717872586,0.01142080260828917,8.307118659122192e-07,-23.73792262068467,0.01882713425718401,8.307118659122192e-07,-26.5174887323554,0.02422129910857217,8.307118659122192e-07,-42.51419138634687,0.1141864342259636
8.399019029513811e-07,-18.08657904997911,0.01129609409682717,8.399019029513811e-07,-23.72251894631151,0.01863122525854673,8.399019029513811e-07,-26.49731551170312,0.0239767776994907,8.399019029513811e-07,-42.44079941791954,0.1131351390254812
8.491936079505743e-07,-18.07575622254407,0.01117276931676297,8.491936079505743e-07,-23.70698431644377,0.01843731520493002,8.491936079505743e-07,-26.47692020010214,0.0237346081035411,8.491936079505743e-07,-42.36681601322707,0.1120916441843983
8.585881056467345e-07,-18.06493697113362,0.01105081200224849,8.585881056467345e-07,-23.69131621847906,0.01824538217223477,8.585881056467345e-07,-26.45630029647934,0.02349476605183659,8.585881056467345e-07,-42.29223952431694,0.1110558910109373
8.680865332195882e-07,-18.05411955882487,0.01093020608694729,8.680865332195882e-07,-23.67551214157945,0.01805540450367529,8.680865332195882e-07,-26.43545331239694,0.02325722756709958,8.680865332195882e-07,-42.21706827180917,0.1100278212820416
8.776900404293054e-07,-18.04330223746485,0.01081093570183774,8.776900404293054e-07,-23.65956957460845,0.01786736080275534,8.776900404293054e-07,-26.41437676552781,0.02302196894785691,8.776900404293054e-07,-42.14130053870176,0.1090073772122349
8.873997897556754e-07,-18.03248324757822,0.01069298517244209,8.873997897556754e-07,-23.64348601001545,0.01768122993534781,8.873997897556754e-07,-26.39306818494179,0.02278896677365659,8.873997897556754e-07,-42.06493457753047,0.1079945014929289
8.97216956538822e-07,-18.02166081896284,0.01057633901690579,8.97216956538822e-07,-23.62725894070839,0.01749699102117168,8.97216956538822e-07,-26.37152510909208,0.02255819789741789,8.97216956538822e-07,-41.9879685968961,0.106989137223755
9.071427291214748e-07,-18.01083317111146,0.0104609819438741,9.071427291214748e-07,-23.61088586309458,0.01731462343460954,9.071427291214748e-07,-26.34974508780861,0.02232963944480594,9.071427291214748e-07,-41.91040077247055,0.1059912279715606
9.171783089928156e-07,-17.99999851234364,0.01034689884890914,9.171783089928156e-07,-23.59436427517094,0.01713410679817734,9.171783089928156e-07,-26.32772568146088,0.02210326880877326,9.171783089928156e-07,-41.83222923135364,0.1050007176928374
9.273249109339157e-07,-17.989155042201,0.01023407481469489,9.273249109339157e-07,-23.57769167899697,0.01695542098249758,9.273249109339157e-07,-26.3054644622762,0.02187906364781076,9.273249109339157e-07,-41.75345206369671,0.1040175507945737
9.375837631647814e-07,-17.97830094915246,0.01012249510587203,9.375837631647814e-07,-23.56086557992329,0.0167785461015298,9.375837631647814e-07,-26.28295901191184,0.02165700187802306,9.375837631647814e-07,-41.67406731269428,0.10304167208668
9.479561074930272e-07,-17.96743441344899,0.01001214516977156,9.479561074930272e-07,-23.54388348694126,0.01660346250950893,9.479561074930272e-07,-26.26020692624982,0.02143706167722001,9.479561074930272e-07,-41.59407297001167,0.1020730267618219
9.584431994641934e-07,-17.95655360551277,0.009903010632101826,9.584431994641934e-07,-23.52674291279583,0.01643015079758981,9.584431994641934e-07,-26.2372058126778,0.02121922147655725,9.584431994641934e-07,-41.51346698516424,0.1011115604449126
9.69046308513727e-07,-17.94565668673965,0.00979507729540121,9.69046308513727e-07,-23.50944137489403,0.01625859179164296,9.69046308513727e-07,-26.21395329118453,0.02100345995858173,9.69046308513727e-07,-41.43224724967453,0.1001572191183143
9.797667181206426e-07,-17.93474181027159,0.009688331137445603,9.797667181206426e-07,-23.49197639545075,0.01608876654899787,9.797667181206426e-07,-26.19044699383109,0.02078975605267445,9.797667181206426e-07,-41.35041160436783,0.09920994916083274
9.906057259628855e-07,-17.92380712040697,0.009582758308197822,9.906057259628855e-07,-23.47434550190675,0.01592065635561074,9.906057259628855e-07,-26.16668456879144,0.02057808893777144,9.906057259628855e-07,-41.26795783794122,0.09826969734360692
1.001564644074411e-06,-17.91285075384123,0.009478345128757868,1.001564644074411e-06,-23.45654622712689,0.01575424272296563,1.001564644074411e-06,-26.14266367373053,0.02036843802826253,1.001564644074411e-06,-41.18488367026779,0.09733641075495847
1.012644799004004e-06,-17.90187083954022,0.009375078088851053,1.012644799004004e-06,-23.4385761091352,0.01558950738441054,1.012644799004004e-06,-26.11838198440712,0.02016078298392549,1.012644799004004e-06,-41.10118677527578,0.09641003691161089
1.023847531975854e-06,-17.89086549821655,0.009272943843954357,1.023847531975854e-06,-23.4204326933173,0.01542643229480699,1.023847531975854e-06,-26.09383718756762,0.0199551036952805,1.023847531975854e-06,-41.0168647524389,0.09549052362945644
1.035174199051905e-06,-17.87983284414084,0.009171929214874584,1.035174199051905e-06,-23.40211353024341,0.01526499962439196,1.035174199051905e-06,-26.06902698756732,0.01975138029031241,1.035174199051905e-06,-40.93191513921857,0.09457781908527164
1.046626171296005e-06,-17.86877098390626,0.009072021184177303,1.046626171296005e-06,-23.38361617837969,0.01510519175914377,1.046626171296005e-06,-26.04394910137104,0.01954959312334809,1.046626171296005e-06,-40.84633540530249,0.09367187179564417
1.058204834939872e-06,-17.85767801794165,0.008973206895475551,1.058204834939872e-06,-23.36493820224762,0.01494699129521296,1.058204834939872e-06,-26.01860126295679,0.01934972277833068,1.058204834939872e-06,-40.76012295039866,0.09277263061030867
1.069911591550888e-06,-17.84655204016217,0.008875473650822672,1.069911591550888e-06,-23.34607717488642,0.01479038103897373,1.069911591550888e-06,-25.99298122124699,0.01915175006230587,1.069911591550888e-06,-40.67327509855014,0.09188004469170793
1.081747858201761e-06,-17.83539113793872,0.008778808908477176,1.081747858201761e-06,-23.3270306765635,0.01463534400226471,1.081747858201761e-06,-25.96708674205611,0.01895565600497925,1.081747858201761e-06,-40.58578909859338,0.09099406352214889
1.093715067642054e-06,-17.82419339330738,0.008683200281905465,1.093715067642054e-06,-23.30779629585506,0.0144818634007187,1.093715067642054e-06,-25.94091560588792,0.01876142185220177,1.093715067642054e-06,-40.49766211717862,0.09011463687813923
